"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","BOP_ACCOUNTING_ENTRY","INDICATOR","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:BOP(21.0.0)","BRA.NNAFANIL_T.P_F.USD.A","OBS_VALUE","Brazil","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Portfolio investment, Total financial assets/liabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","-660.0","-354.0","2.0","1.0","286.0","272.0","237.0","450.0","428.0","-176.0","421.0","-512.0","-3808.0","-14466.0","-12322.0","-51135.0","-9745.0","-20832.0","-12615.571","-18124.973","-3801.558","-6955.057016308593","-76.99376","5118.5662228125","-5307.52474","4750.13336","-4884.536333749999","-9081.235678125","-48695.4614692474","-2953.20235023747","-52139.63305164836","-66912.96647994","-41247.71917288","-15825.80753276","-32281.84808741","-41416.09180635","-17838.69968195","20033.3866417","17723.82446681","6734.782390410004","19216.44378646001","12882.25599588","-7881.104679510002","2919.02246694","-9301.44534224","-2629.360779670003"
"IMF.STA:BOP(21.0.0)","BOL.NNAFANIL_T.P_F.USD.A","OBS_VALUE","Bolivia","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Portfolio investment, Total financial assets/liabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","-1.4","3.5","0.9","15.0","1.8","0.9","0.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.3","53.2","74.5","61.3","-55.4","23.01","19.34","68.17","35.38","153.428732","-25.0913492360249","29.90323141","208.0929050022748","153.64","-90.1476095182469","-156.0019255937834","360.3352324371863","428.7049923771059","734.541228091056","622.0976424406801","910.5621090361058","-1077.04384703658","-800.1684946480405","-439.6688234123123","-612.7777658773734","20.68573984448656","-421.1373831022976","-185.4369019929648","-293.8156175338665"
"IMF.STA:BOP(21.0.0)","BOL.NNAFANIL_T.D_F.USD.A","OBS_VALUE","Bolivia","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.1","1.2","-11.5","-35.0","-46.5","-75.6","-31.0","-6.9","-7.0","-10.0","-10.0","-36.4","12.0","25.4","-26.1","-50.0","-91.1","-121.8","-128.0","-390.7","-472.0","-728.2","-946.5","-1007.7","-733.55","-703.176","-673.943","-194.62","-62.63","241.6200000000001","-277.763457","-363.2942415383031","-509.335605237139","-420.04","-650.803350548348","-858.6663036736043","-1059.965390784807","-1749.612614397909","-689.6794059584785","-556.430243093449","-246.499489903112","-632.781025020884","-386.8340852204155","264.9511557953925","1018.358416986732","-492.2466949960838","-87.0313126550736","16.4008501349608","-152.3773174590687"
"IMF.STA:BOP(21.0.0)","MRT.NNAFANIL_T.P_F.USD.A","OBS_VALUE","Mauritania, Islamic Republic of","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Portfolio investment, Total financial assets/liabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.06622196775817964","0.2023062917256727","0.4931865760778836","0.4080988182138379","0.0","0.4456804806982335","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","","","","","","","","",""
"IMF.STA:BOP(21.0.0)","MRT.NNAFANIL_T.FAB.USD.A","OBS_VALUE","Mauritania, Islamic Republic of","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Financial account balance (assets less liabilities)","","","","","","","","","","","","","","","","","","","","","","","","","","","","-65.79397623356849","-84.93578175424231","-107.8156275993891","-88.0801516382345","-123.4406493435747","-165.3740954602777","-148.0044862393237","-280.9780596558439","-200.358804394448","-111.4675304329302","-121.8135824096875","-199.583193277758","-249.504816477542","-110.4425719442384","-14.11181081504136","-60.78725700604151","-10.16525143641632","-64.31355876210476","-141.7067332565346","-75.3388630386405","16.15956640680191","99.72186122210996","57.85187461585753","62.53321601796882","","","","","","","","","","","","","","-1293.872282446437","-1548.489033832231","-1518.484809893727","-1062.76304027356","-562.9800820666695","-745.2323527958501","-793.6619313025362","981.635482115551","-327.2881108547093","-523.3004411336672","-1210.595842674002","-490.0128160292926","-795.0772509680831"
"IMF.STA:BOP(21.0.0)","HND.NNAFANIL_T.P_F.USD.A","OBS_VALUE","Honduras","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Portfolio investment, Total financial assets/liabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","0.55","0.1","0.05","0.25","0.2","-0.15","1.85","-1.2","0.95","-0.6","0.2","-0.1","-0.1","-0.1","-0.1","0.0","0.0","0.0","-16.0","0.0","0.0","72.4","58.967403","12.90069","6.205536","7.0950411","11.77783241248411","23.11487912398831","20.89184063660494","22.35308435500575","26.75557772494095","-37.13260790078241","40.9918983961168","-87.6515710476458","-1.0717429465898","-1006.866040012923","-34.70278165742557","31.40147094467521","74.82839575359738","-678.097114241533","54.43068521895611","-5.758504329033265","-88.819775799588","115.484183445584","384.9871190801666","345.3864180091337","-453.8221550892139"
"IMF.STA:BOP(21.0.0)","MNG.NNAFANIL_T.FAB.USD.A","OBS_VALUE","Mongolia","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Financial account balance (assets less liabilities)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-808.7","-865.4","-743.7","-729.3","-729.9","-1071.9","-1067.1","-1018.7","-1313.1","-507.1","-92.4","7.0","-16.2","23.9","50.8","-46.2","0.700000000000003","-146.2800000000001","-26.87795442999998","-114.7800557500001","-142.7698821444818","-129.831","-59.421614224018","-271.4266662865041","-103.9029794531692","-48.8661340147072","-40.6398494688061","-1380.673172256499","-52.80484523702795","-795.6263043231119","-4564.589265601838","-5050.1999097005","-4675.23795684257","-1974.877780551082","-1056.099388563425","-830.1192394890521","-1133.423934974519","-1941.675342047992","-2224.790050379089","-717.349706568965","-2203.843318568316","-2371.312507732265","-19.571226946145","-2707.266370734863"
"IMF.STA:BOP(21.0.0)","MRT.NNAFANIL_T.D_F.USD.A","OBS_VALUE","Mauritania, Islamic Republic of","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","122.7025177360168","-1.554786799894603","-4.123975175724344","-2.859463850528026","-63.23473334422836","-27.09408333367384","-12.44413769303771","-14.97030085475588","-1.368321829319213","-8.526200303081279","-6.97930855552842","-3.132773109250715","-1.43479143637061","-0.9832471515728637","-3.467748732706409","-6.736220521281743","-2.269792037423093","-7.549402913472007","-16.09193816523765","-2.079708678939915","-6.989378507853757","0.0","0.0","-0.1326430002078076","","","","","","","","","","","","","","-1386.09885060853","-1126.004759601998","-502.5898338181599","-501.7267657338191","-271.134844997291","-588.2171947585389","-772.24422386581","883.561115825519","-927.916265774285","-1061.51890335589","-1401.620461822745","-848.351729722353","-1440.29113543106"
"IMF.STA:BOP(21.0.0)","MNG.NNAFANIL_T.P_F.USD.A","OBS_VALUE","Mongolia","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Portfolio investment, Total financial assets/liabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","0.0","","","-50.0","52.5","-1.2","-0.6","-74.8702","36.03726911168725","82.0966830140718","-894.4217691979557","-72.68166494760558","-2300.390401140696","160.6034305399546","-269.964193569532","-248.4738585030621","-487.0605672755568","-493.1388153928033","-36.7782304570353","-372.2723156514034","563.2742710409516","24.93185495968461","445.1320035805111","817.850873748151","-1104.653728275772"
"IMF.STA:BOP(21.0.0)","MAR.NNAFANIL_T.FAB.USD.A","OBS_VALUE","Morocco","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Financial account balance (assets less liabilities)","","","","","","","","","","","","","","","","","","","","","","","","","","","","-857.0044943647586","-2265.737035402167","-3024.640013698996","-2214.957785573806","-1412.108372284899","-1384.681333339318","-1772.520423655683","-1869.991354319196","-862.9898702674176","-884.8497013111476","-847.8017337363514","-247.4616327446619","215.4505950013309","487.2611658941547","-800.7615304594513","-191.6930969253278","-417.3869098552239","-438.5166098121605","-524.9115670266418","-765.534953543601","-799.0411662129152","334.9061019015971","83.13121997164579","6.486599610127254","-49.16150480782346","-365.7945688177372","1837.109256633762","1282.282395819947","1268.386598300896","678.133287517853","632.0931493815309","887.7573264491973","-25.6694147075835","-4942.760626804011","-5492.805029497326","-4084.765825511217","-8243.311235420028","-9800.345518388493","-7408.013513655268","-5627.530199467828","-1473.111686918893","-3599.887017852601","-2835.217219124021","-4931.562891851743","-3329.426607786558","389.4199345923076","-2406.117821825387","-2713.486416612927","257.3316326261052","48.6112872005674"
"IMF.STA:BOP(21.0.0)","MAR.NNAFANIL_T.P_F.USD.A","OBS_VALUE","Morocco","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Portfolio investment, Total financial assets/liabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-2.41197718958715","-1.288376791648976","-24.19690690042909","-237.7559231161673","-20.37414462500692","-141.8101890888572","-37.68195450734954","-23.9473179828133","-6.017694571912001","-17.75893669237085","6.998157564711945","7.622101068455262","-7.92674845965479","-596.830635614742","-59.84878683875504","294.8949098442201","80.17070515612713","109.1224442354076","16.59553580486861","-109.8757939439156","233.506100486305","5.72461556694348","-221.2881859975282","-3543.349567773131","-1315.996132053988","327.6710421190611","112.4793122394971","781.9342451814812","-1183.998340558567","-2336.173810627057","285.7101271313432","1031.669385219204","-2311.713806176175","109.1758656543038"
"IMF.STA:BOP(21.0.0)","MAR.NNAFANIL_T.D_F.USD.A","OBS_VALUE","Morocco","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","-38.01496274319025","-7.994056272899483","-11.75998824283416","-7.437548637170737","-89.41622258951386","-58.58133599123823","-79.52817710369307","-46.12362350459719","-46.9891965550045","-19.97516685980619","-0.5491824961044428","-59.57490078326639","-84.66162757410937","-167.0560321011478","-165.1229777945387","-294.7206413562203","-390.0267923810082","-468.3445757838609","-527.0183853351973","-320.1316747400513","-327.1042468384561","-1070.734311781261","-312.7727966103093","-831.4617991563834","-368.0344347068651","-2727.50315735459","-452.0268890787706","-2300.216340415452","-862.4032910283997","-1596.494477920536","-2009.915949592562","-2193.82173953846","-2150.359074571823","-1491.300236009161","-660.6477699576207","-2273.339953134925","-2482.391450724531","-2916.210628142073","-3094.16353898726","-2596.320889571176","-1574.253170023584","-1667.949424600874","-2763.517824511497","-827.68717465304","-959.4162068447035","-1621.3853789319","-1654.898394165206","166.2629226342163","-947.6680728044219"
"IMF.STA:BOP(21.0.0)","PRY.NNAFANIL_T.FAB.USD.A","OBS_VALUE","Paraguay","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Financial account balance (assets less liabilities)","","","","","","","","","","","","","","","","","","","","","","","","","","","","-68.1","-69.6","-79.3","-95.0","-196.3","-297.1","-389.1","-402.0","-354.7","-292.6","-178.0","-321.1","-151.8","-11.9","165.48","271.3","211.3","-39.1","34.6","94.7","-963.90149212","196.89820456","-833.12830279","-272.50256529","-132.85575388","-543.982543409999","14.4595747833322","149.940965420001","-92.3248659200016","151.428374","-405.2688765000024","201.5263279999992","301.743591","52.6620701226976","1092.297781905581","138.0522887558226","85.2830618218044","-1272.527987255641","812.1596989564678","-279.4505627688676","-529.5767153900784","1150.273825786171","704.972853618989","-1094.625407299069","-247.3545541989535","52.1452750512937","-667.6116848068921","-2794.885376293871","-495.3145372364531","-2047.719194428936"
"IMF.STA:BOP(21.0.0)","NAM.NNAFANIL_T.D_F.USD.A","OBS_VALUE","Namibia","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-28.21451404847682","-114.0760833153769","-119.8100640570683","-46.60711262383334","-104.0892681880458","-156.5444427136392","-150.3715969413199","-90.32193193158066","-98.40304579133272","-20.27788361219988","-184.2820568856406","-381.6534535196814","-179.4436465469589","-157.5996773554105","-246.1017412165705","-400.2399733300796","-403.7853237158598","-717.8298272815995","-743.2676999648392","-765.1033240365348","-282.6236207016435","-790.1206624609295","-1030.405590827038","-771.8179467751158","-423.3545988134794","-734.5592438311388","-366.5505021090592","-346.9595467910299","-137.5527266235771","185.4637462209114","201.5668857905115","-822.4402429268014","-1045.154430339782","-2601.783071605102","-1917.870159254853"
"IMF.STA:BOP(21.0.0)","NAM.NNAFANIL_T.FAB.USD.A","OBS_VALUE","Namibia","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Financial account balance (assets less liabilities)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","239.5528192773416","159.1270825675448","86.41261424309184","122.4699046097052","148.4454904272698","211.8505631933081","179.8644329694086","139.1287615601547","201.4006455589519","25.24850726794039","335.6614904329516","88.41285728367421","147.6393304539868","245.099897989227","638.7108572467688","537.0045408885877","1289.623565051059","1314.881830370923","969.098889979916","150.5399683991598","-464.9464779452203","-490.5635220960542","-1130.970612008791","-606.1749235944213","-980.696888840837","-1295.679648200661","-1313.530777577945","-293.1066109932854","-276.4376944650286","-10.98486033239798","251.6510405908799","-1449.844868239745","-1638.290110093801","-1717.894586546199","-1693.00321397429"
